id,limit_balance,sex,education,marriage,n_children,age,profession,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
25108,200000.0,2,other,2.0,0,31,0.0,-1,2,2,-2,-2,-2.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12113,290000.0,1,other,1.0,1,40,0.5,0,0,0,0,-1,2.0,63421.0,40201.0,13802.0,0.0,2242.0,1850.0,1619.0,4000.0,0.0,2242.0,0.0,4450.0,0
21402,140000.0,1,other,2.0,0,28,1.0,2,2,2,2,2,2.0,113780.0,115297.0,114448.0,114653.0,115720.0,116690.0,5800.0,3500.0,4500.0,4000.0,4000.0,4500.0,0
18826,340000.0,1,university,2.0,1,41,2.0,-2,-2,-2,-2,-2,-2.0,186.0,3823.0,-20.0,4016.0,6209.0,2081.0,3842.0,0.0,4036.0,6254.0,2091.0,1917.0,0
10357,80000.0,1,other,2.0,0,24,0.5,0,0,0,0,0,0.0,77225.0,75429.0,71977.0,56023.0,47582.0,48039.0,3649.0,2502.0,2205.0,1702.0,1800.0,1908.0,0
18303,180000.0,2,high school,1.0,1,35,3.0,0,0,0,0,0,0.0,133733.0,92955.0,90159.0,68789.0,26614.0,27528.0,3514.0,3569.0,3204.0,1000.0,1310.0,4459.0,0
7933,30000.0,2,high school,1.0,2,48,0.0,0,0,0,0,0,2.0,14834.0,15844.0,18883.0,17901.0,19241.0,18794.0,1261.0,3300.0,1301.0,1641.0,0.0,860.0,1
24850,90000.0,2,university,1.0,1,55,2.0,2,2,2,0,0,0.0,83040.0,81998.0,83674.0,80890.0,31565.0,33049.0,900.0,4003.0,3000.0,3000.0,3000.0,2000.0,1
23931,50000.0,1,high school,1.0,0,49,1.5,0,0,0,0,0,-1.0,40281.0,9630.0,10614.0,10478.0,10490.0,390.0,1173.0,1157.0,411.0,608.0,690.0,780.0,0
27902,30000.0,2,other,2.0,0,27,1.0,0,0,0,-2,-2,-2.0,3415.0,4330.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0
6216,250000.0,2,other,1.0,2,38,1.0,-1,-1,-1,-1,-1,-1.0,532.0,1106.0,771.0,625.0,1099.0,326.0,1106.0,771.0,625.0,1099.0,326.0,326.0,0
22206,270000.0,2,other,2.0,2,26,0.5,1,-2,-1,-1,-2,-2.0,0.0,0.0,6336.0,0.0,0.0,0.0,0.0,6336.0,0.0,0.0,0.0,0.0,0
11842,70000.0,2,high school,2.0,1,26,1.5,0,0,0,0,0,0.0,7139.0,8361.0,10030.0,11578.0,13408.0,12302.0,1500.0,2000.0,2000.0,2000.0,1000.0,2000.0,1
28924,200000.0,1,other,1.0,0,47,1.0,1,2,2,0,0,0.0,198663.0,201996.0,194396.0,166515.0,163673.0,145683.0,8013.0,13.0,8684.0,5500.0,7437.0,4600.0,1
15467,280000.0,2,university,1.0,2,30,0.0,0,0,0,0,0,0.0,71770.0,74066.0,75907.0,77723.0,79550.0,81801.0,4000.0,3000.0,3000.0,3000.0,3500.0,4000.0,1
24322,20000.0,1,university,2.0,1,22,1.0,2,2,2,2,0,0.0,20433.0,19302.0,19276.0,19451.0,19641.0,20188.0,0.0,2100.0,1000.0,1000.0,1000.0,1000.0,0
16729,180000.0,2,university,1.0,0,32,0.0,0,0,0,0,2,0.0,151307.0,143025.0,140984.0,85948.0,80069.0,77462.0,6000.0,6000.0,8009.0,0.0,3000.0,3000.0,0
29299,110000.0,2,university,1.0,1,33,1.0,0,0,2,2,2,2.0,84880.0,90834.0,92696.0,93794.0,91392.0,97029.0,8300.0,4200.0,3500.0,0.0,7300.0,3800.0,0
6487,300000.0,2,other,1.0,0,47,0.5,-2,-2,-1,-1,-1,-1.0,3289.0,5189.0,7128.0,5916.0,9634.0,0.0,5189.0,7128.0,5923.0,9634.0,0.0,6485.0,0
2928,260000.0,2,other,1.0,1,35,0.5,0,0,0,0,0,0.0,89420.0,86716.0,82868.0,80715.0,76377.0,44627.0,3578.0,2400.0,2000.0,2000.0,1464.0,1188.0,0
22479,70000.0,1,other,2.0,1,25,1.0,0,0,0,0,0,0.0,31011.0,28034.0,26363.0,22587.0,21770.0,19525.0,2002.0,1435.0,1294.0,1000.0,1000.0,1001.0,0
16475,30000.0,2,university,1.0,1,23,1.0,2,2,2,2,2,2.0,26795.0,29654.0,28879.0,30892.0,30500.0,0.0,3300.0,0.0,2500.0,0.0,0.0,0.0,0
6930,280000.0,1,university,2.0,2,33,2.0,-2,-2,-2,-2,-2,-2.0,0.0,2650.0,3294.0,3640.0,2720.0,7598.0,2650.0,3294.0,3640.0,2720.0,7598.0,4434.0,0
5861,300000.0,2,other,2.0,0,39,1.0,-1,-1,-1,-1,-1,-1.0,729.0,0.0,236.0,766.0,227.0,0.0,0.0,236.0,800.0,227.0,0.0,0.0,0
24092,20000.0,1,university,1.0,1,45,0.0,2,2,0,0,0,0.0,21136.0,20043.0,20192.0,19459.0,36290.0,19774.0,11.0,2505.0,2000.0,3000.0,1203.0,500.0,1
2809,80000.0,2,university,2.0,2,26,1.0,1,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,0.0,0.0,0.0,0.0,0
24548,110000.0,1,university,1.0,1,40,1.0,0,0,2,0,0,0.0,31042.0,33971.0,33143.0,34157.0,34950.0,36175.0,3454.0,0.0,1568.0,1361.0,1900.0,0.0,0
26595,360000.0,1,university,1.0,0,28,2.0,0,0,0,-2,-1,-1.0,207571.0,182384.0,161295.0,199803.0,198614.0,2383.0,6114.0,4899.0,202074.0,200395.0,2383.0,98668.0,0
5240,70000.0,1,other,2.0,2,38,1.0,2,-1,-1,-1,-1,-1.0,2700.0,2108.0,2253.0,17743.0,8210.0,0.0,2108.0,2253.0,17804.0,8210.0,0.0,0.0,0
22037,110000.0,1,university,1.0,0,36,2.0,1,2,0,0,0,0.0,112875.0,108481.0,108418.0,105373.0,71733.0,61020.0,0.0,4308.0,3196.0,2536.0,2322.0,2001.0,0
13460,50000.0,2,high school,1.0,0,55,1.5,0,0,0,0,0,0.0,23593.0,24787.0,9145.0,12423.0,41956.0,45112.0,1831.0,1189.0,3467.0,30000.0,4000.0,0.0,0
1344,100000.0,2,high school,1.0,0,41,3.0,0,0,0,0,0,0.0,70202.0,70978.0,70814.0,69786.0,68116.0,62652.0,2548.0,2687.0,2997.0,2147.0,2369.0,2434.0,0
6867,80000.0,2,university,2.0,2,24,1.0,0,0,0,0,0,0.0,77615.0,77303.0,66396.0,55639.0,56873.0,58390.0,3100.0,2586.0,2000.0,2500.0,3000.0,2500.0,0
7554,90000.0,2,high school,2.0,2,25,3.0,0,0,0,0,0,0.0,16977.0,19612.0,5613.0,5613.0,10113.0,10113.0,3000.0,3000.0,0.0,4500.0,0.0,3440.0,0
4613,390000.0,1,other,2.0,2,28,0.0,0,0,0,0,0,0.0,18891.0,19521.0,28868.0,29661.0,21907.0,8205.0,6000.0,10000.0,2000.0,15000.0,5000.0,2000.0,0
3014,50000.0,1,high school,2.0,0,29,0.0,0,0,0,0,0,0.0,49156.0,50162.0,49170.0,49426.0,50906.0,45886.0,4000.0,2400.0,2000.0,2459.0,2100.0,5000.0,0
15229,140000.0,2,other,2.0,2,27,0.5,0,0,0,0,0,0.0,142428.0,144105.0,143952.0,142590.0,142650.0,142620.0,10000.0,10000.0,6000.0,6000.0,6000.0,5600.0,0
21974,400000.0,2,other,1.0,2,37,0.0,0,0,0,0,0,0.0,229714.0,222726.0,162828.0,131433.0,126929.0,122492.0,11477.0,8000.0,4553.0,3600.0,3546.0,3864.0,0
29426,50000.0,2,university,2.0,2,36,0.0,0,0,0,0,0,0.0,29647.0,30845.0,32821.0,34855.0,11776.0,12088.0,2000.0,2800.0,3732.0,750.0,500.0,1000.0,1
17889,180000.0,2,other,2.0,1,40,0.5,-2,-2,-2,-2,-2,-2.0,0.0,0.0,1040.0,258.0,0.0,0.0,0.0,1040.0,258.0,0.0,0.0,0.0,0
25747,460000.0,1,other,1.0,2,49,1.0,0,0,0,0,0,0.0,293429.0,295998.0,295807.0,291616.0,289529.0,289449.0,13200.0,14000.0,11500.0,10500.0,10500.0,10000.0,0
1695,20000.0,2,university,2.0,1,23,1.0,2,2,7,7,7,6.0,2400.0,2400.0,2400.0,2400.0,2400.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17323,80000.0,2,university,1.0,0,27,1.0,1,2,2,2,2,-1.0,3970.0,1603.0,3740.0,2000.0,0.0,2096.0,0.0,2191.0,0.0,0.0,2096.0,0.0,1
17024,200000.0,1,other,1.0,2,36,1.0,1,2,0,0,0,0.0,14460.0,12825.0,13810.0,14815.0,16347.0,17531.0,0.0,1502.0,2000.0,2000.0,1513.0,1504.0,0
29249,130000.0,2,university,2.0,1,29,2.0,0,0,2,0,0,0.0,34529.0,52868.0,51457.0,60045.0,47696.0,43677.0,19000.0,0.0,10000.0,10000.0,10000.0,10000.0,0
16008,110000.0,2,high school,3.0,1,37,0.0,2,0,0,0,0,0.0,67930.0,64654.0,63389.0,60021.0,58660.0,59891.0,2293.0,2255.0,2139.0,2097.0,2174.0,2200.0,0
5174,140000.0,2,university,2.0,1,27,0.0,0,0,0,0,0,0.0,136276.0,139504.0,140262.0,138958.0,136898.0,141634.0,7000.0,6000.0,7000.0,5000.0,10700.0,4600.0,0
12305,100000.0,2,university,2.0,1,30,1.0,0,0,0,0,0,0.0,96636.0,95169.0,97303.0,99339.0,77082.0,77677.0,3402.0,3663.0,3788.0,2695.0,2772.0,2903.0,0
23838,210000.0,1,high school,2.0,2,28,1.5,0,0,0,0,0,0.0,58340.0,58644.0,59855.0,61013.0,61097.0,65089.0,2107.0,3000.0,3000.0,2500.0,6000.0,8000.0,0
20276,20000.0,1,university,1.0,1,28,2.0,0,0,0,0,0,0.0,18537.0,19205.0,19687.0,19684.0,19842.0,19965.0,1358.0,1230.0,617.0,776.0,1000.0,4000.0,0
20207,60000.0,1,university,2.0,1,24,2.0,0,0,0,0,0,2.0,60753.0,54892.0,59268.0,17967.0,20309.0,17867.0,2800.0,6100.0,621.0,2609.0,0.0,756.0,0
13792,100000.0,2,other,2.0,0,31,0.5,1,-2,-1,-1,0,0.0,0.0,-740.0,740.0,1480.0,1480.0,740.0,0.0,2220.0,1480.0,740.0,0.0,2931.0,0
12360,50000.0,2,university,1.0,0,31,2.0,0,0,0,0,0,0.0,48509.0,50724.0,50453.0,19703.0,19345.0,20106.0,3310.0,2039.0,1237.0,634.0,5000.0,844.0,0
11403,70000.0,1,university,1.0,2,26,0.0,0,0,0,0,0,0.0,64691.0,65259.0,66673.0,62278.0,64268.0,65264.0,2500.0,2500.0,2500.0,3000.0,3000.0,2500.0,0
25982,200000.0,2,other,2.0,1,28,0.0,0,0,0,0,2,2.0,58833.0,61991.0,7357.0,9471.0,8538.0,7685.0,4100.0,3000.0,3000.0,0.0,1000.0,0.0,0
27966,20000.0,1,high school,1.0,1,36,0.0,2,2,3,3,3,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29767,20000.0,1,other,1.0,0,36,1.0,0,0,0,0,0,0.0,18958.0,19427.0,19021.0,19449.0,19162.0,0.0,1500.0,2000.0,1200.0,413.0,0.0,0.0,1
7551,150000.0,2,other,2.0,0,24,1.0,-2,-2,-2,-2,-2,-2.0,4244.0,9830.0,7588.0,13896.0,528.0,0.0,9830.0,7588.0,13907.0,528.0,0.0,6093.0,0
14220,150000.0,1,university,1.0,2,58,2.0,-2,-2,-2,-2,-2,-2.0,4473.0,3273.0,2473.0,1473.0,1473.0,1473.0,3273.0,2473.0,1473.0,1473.0,1473.0,1473.0,0
19172,200000.0,1,high school,1.0,2,48,3.0,-2,-2,-2,-2,-2,-2.0,2772.0,3831.0,8640.0,433.0,14398.0,3475.0,4127.0,8683.0,436.0,14595.0,3516.0,7651.0,0
12031,270000.0,2,other,2.0,1,31,0.5,0,0,0,0,0,0.0,167428.0,168827.0,148031.0,92943.0,94464.0,92899.0,6155.0,5382.0,3270.0,3377.0,3329.0,3553.0,1
8156,200000.0,1,university,2.0,0,58,0.0,0,0,0,0,0,0.0,105836.0,108055.0,110258.0,112451.0,115090.0,117064.0,3923.0,4001.0,4025.0,4451.0,4167.0,3527.0,0
19820,80000.0,1,high school,2.0,2,28,3.0,1,2,2,0,0,0.0,38151.0,39227.0,38318.0,42614.0,86966.0,41950.0,2000.0,0.0,5000.0,1500.0,1500.0,7000.0,1
398,160000.0,2,high school,2.0,0,24,1.5,0,0,0,0,0,0.0,133268.0,133059.0,135452.0,136804.0,116042.0,118202.0,4753.0,5142.0,4450.0,4178.0,5000.0,5000.0,0
2285,290000.0,2,university,2.0,0,25,1.0,0,0,0,0,0,0.0,140615.0,142201.0,145676.0,144305.0,140375.0,142119.0,7003.0,7037.0,7019.0,6005.0,6006.0,6011.0,0
20517,90000.0,2,other,2.0,2,24,0.0,0,0,0,0,0,0.0,53173.0,19825.0,20840.0,21023.0,20776.0,21055.0,1324.0,1339.0,1638.0,890.0,763.0,769.0,0
201,20000.0,2,high school,1.0,1,30,1.5,0,0,0,-2,-1,0.0,12304.0,17000.0,0.0,0.0,700.0,700.0,5170.0,0.0,0.0,700.0,0.0,0.0,0
8765,170000.0,2,university,2.0,1,27,0.0,0,0,0,0,0,0.0,48947.0,35777.0,37589.0,29079.0,27134.0,27734.0,10000.0,3037.0,5018.0,5006.0,3024.0,3309.0,0
10615,30000.0,1,university,3.0,1,49,1.0,0,0,0,0,0,0.0,12939.0,14128.0,15354.0,5023.0,5275.0,54.0,1405.0,1631.0,300.0,375.0,54.0,1000.0,0
26341,200000.0,2,university,2.0,0,39,1.0,-2,-2,-2,-2,-2,-2.0,2880.0,0.0,0.0,0.0,2894.0,210.0,0.0,0.0,0.0,2894.0,210.0,2595.0,0
29889,150000.0,1,other,2.0,0,41,0.5,-1,-1,-1,-1,-1,2.0,1464.0,2084.0,384.0,0.0,2344.0,822.0,2091.0,384.0,0.0,2344.0,0.0,472.0,1
19797,90000.0,2,university,1.0,1,28,0.0,0,0,0,0,0,0.0,24657.0,25743.0,26406.0,24364.0,19726.0,19166.0,1500.0,1500.0,1508.0,1000.0,1000.0,800.0,0
22837,240000.0,2,university,1.0,1,50,2.0,-2,-2,-2,-2,-2,-2.0,664.0,1086.0,7041.0,12208.0,790.0,2009.0,1086.0,7041.0,12208.0,1109.0,2009.0,1077.0,0
3682,180000.0,1,university,2.0,0,32,2.0,0,0,0,0,-1,0.0,45469.0,39368.0,9652.0,10775.0,1943.0,13243.0,5000.0,2000.0,3000.0,1943.0,13000.0,170000.0,0
29523,230000.0,1,other,1.0,1,39,0.0,-1,-1,-1,-1,-1,-1.0,1319.0,770.0,3465.0,0.0,486.0,634.0,770.0,3465.0,0.0,486.0,634.0,0.0,1
21254,80000.0,2,high school,1.0,1,23,3.0,-1,-1,-1,-1,-1,-1.0,333.0,333.0,333.0,333.0,0.0,75.0,333.0,333.0,333.0,0.0,75.0,0.0,0
24075,260000.0,2,university,2.0,1,33,0.0,-2,-1,0,0,0,0.0,4141.0,131000.0,129698.0,120375.0,118847.0,120361.0,133280.0,4813.0,4039.0,4095.0,4271.0,3701.0,0
2738,60000.0,2,high school,1.0,0,30,3.0,1,2,0,0,0,0.0,15442.0,16091.0,17512.0,18413.0,19951.0,21454.0,1200.0,2000.0,1500.0,2000.0,2000.0,1300.0,0
27055,170000.0,1,university,1.0,0,37,2.0,0,0,0,0,0,0.0,164240.0,167116.0,165432.0,120084.0,123439.0,107682.0,8019.0,6196.0,4300.0,5000.0,4006.0,4007.0,0
9049,120000.0,2,other,2.0,2,31,0.0,1,-1,-1,0,-1,-1.0,0.0,1730.0,2457.0,2192.0,2655.0,0.0,1730.0,2459.0,0.0,2655.0,0.0,0.0,1
4517,350000.0,2,university,1.0,2,36,0.0,0,0,0,0,0,0.0,50889.0,45881.0,36578.0,37717.0,58311.0,58467.0,10000.0,9000.0,10000.0,30000.0,9000.0,1800.0,0
6923,150000.0,1,university,2.0,1,49,0.0,0,0,0,0,0,0.0,86035.0,86414.0,87852.0,88692.0,90211.0,91543.0,3090.0,3218.0,3196.0,3360.0,3310.0,3573.0,0
3824,80000.0,1,other,2.0,0,25,1.0,-2,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13529,330000.0,1,university,2.0,2,25,1.0,0,0,0,0,0,0.0,229229.0,227017.0,222040.0,218852.0,203312.0,196266.0,9520.0,8100.0,8500.0,7400.0,7200.0,7900.0,0
29123,90000.0,1,other,2.0,2,31,1.0,2,2,2,0,0,2.0,90322.0,92257.0,89939.0,91176.0,91331.0,87588.0,4300.0,0.0,3656.0,7100.0,0.0,7200.0,1
12178,160000.0,2,university,2.0,2,28,2.0,-1,-1,-1,0,0,0.0,1049.0,2058.0,2164.0,3975.0,3720.0,5668.0,2060.0,2164.0,2000.0,1500.0,2000.0,1737.0,0
21081,150000.0,1,other,2.0,0,26,0.5,-1,0,0,0,0,0.0,29997.0,31171.0,30356.0,30545.0,31257.0,33762.0,2000.0,2000.0,2000.0,1200.0,3000.0,2000.0,0
17541,20000.0,2,university,1.0,1,51,2.0,0,0,0,2,0,0.0,5411.0,6279.0,8163.0,8874.0,9722.0,12386.0,1116.0,2000.0,1000.0,1000.0,3000.0,0.0,0
14164,450000.0,2,university,1.0,1,46,1.0,-2,-2,-2,-2,-2,-2.0,30535.0,83371.0,17471.0,10342.0,51786.0,45747.0,84267.0,17566.0,10401.0,52045.0,45812.0,169.0,0
12618,140000.0,1,university,2.0,0,30,2.0,0,0,0,0,0,0.0,70568.0,58294.0,59571.0,60793.0,62797.0,64298.0,2100.0,2200.0,2200.0,3000.0,2500.0,2800.0,1
519,180000.0,2,university,1.0,2,28,2.0,0,0,0,0,0,0.0,54972.0,42329.0,42071.0,39649.0,39221.0,40731.0,2000.0,2002.0,2000.0,2000.0,2000.0,2000.0,0
52,50000.0,1,university,2.0,2,38,1.0,0,0,0,0,0,0.0,52711.0,47302.0,48540.0,48355.0,18184.0,18591.0,1769.0,2007.0,1822.0,651.0,700.0,1000.0,1
1305,110000.0,1,other,2.0,0,39,0.0,0,0,0,0,-2,-2.0,18310.0,19327.0,20650.0,0.0,0.0,0.0,1327.0,1650.0,0.0,0.0,0.0,0.0,0
1197,60000.0,2,university,2.0,0,25,2.0,-1,-1,0,0,0,0.0,995.0,7348.0,7242.0,6682.0,6223.0,7007.0,7353.0,2007.0,2011.0,2005.0,3003.0,3005.0,0
20918,330000.0,2,other,2.0,1,39,1.0,0,0,0,0,0,0.0,118467.0,110930.0,100498.0,95072.0,94164.0,94043.0,4000.0,4600.0,4000.0,4190.0,6680.0,3500.0,0
24403,30000.0,2,high school,3.0,0,48,1.5,0,0,2,0,0,0.0,18385.0,20422.0,18905.0,24817.0,29220.0,17260.0,4000.0,0.0,10000.0,5000.0,1700.0,0.0,0
12263,130000.0,2,other,1.0,0,27,1.0,-1,-1,-1,-1,-1,-1.0,3363.0,8305.0,15253.0,7338.0,3666.0,7856.0,8319.0,15253.0,7338.0,3669.0,7856.0,7836.0,0
3972,220000.0,1,university,1.0,0,39,2.0,1,2,0,0,0,0.0,4949.0,4724.0,6478.0,7412.0,7886.0,8358.0,0.0,2000.0,1200.0,600.0,600.0,600.0,0
10239,200000.0,2,university,2.0,2,34,1.0,0,0,2,2,0,0.0,189490.0,204278.0,207559.0,202518.0,164682.0,168224.0,18000.0,8000.0,0.0,6000.0,6200.0,7000.0,1
12191,150000.0,2,other,1.0,0,44,0.5,1,-2,-1,-1,-2,-2.0,0.0,0.0,1512.0,0.0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,0.0,0
18810,110000.0,2,other,1.0,2,37,1.0,0,0,2,0,0,0.0,14519.0,16982.0,16002.0,15262.0,15626.0,14465.0,3536.0,3.0,521.0,1000.0,520.0,325.0,0
16445,50000.0,2,university,1.0,2,38,0.0,0,0,0,2,0,0.0,5764.0,6786.0,9095.0,8803.0,8975.0,9008.0,1278.0,2587.0,0.0,467.0,326.0,329.0,0
7988,110000.0,2,university,2.0,0,29,0.0,1,2,2,2,2,2.0,21068.0,16412.0,16809.0,8682.0,8861.0,8623.0,1102.0,1000.0,0.0,602.0,0.0,1000.0,0
14367,150000.0,2,university,2.0,2,34,1.0,-1,-1,-1,-1,-1,-1.0,1467.0,698.0,4102.0,713.0,810.0,5438.0,701.0,4137.0,719.0,817.0,5467.0,9587.0,0
14720,300000.0,1,other,1.0,2,45,0.0,-1,-1,-1,-1,-1,-1.0,5045.0,688.0,6431.0,3645.0,2041.0,1800.0,688.0,6495.0,3681.0,2448.0,1910.0,360.0,0
19176,50000.0,1,other,2.0,2,49,0.0,0,0,0,0,0,0.0,25277.0,27209.0,23740.0,19448.0,19594.0,19762.0,3000.0,3014.0,684.0,1000.0,713.0,677.0,0
17180,50000.0,1,university,1.0,2,61,0.0,2,-1,-1,-1,-1,-1.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
19350,200000.0,2,university,2.0,0,35,2.0,0,0,0,0,0,0.0,64195.0,65565.0,66870.0,68752.0,70485.0,71887.0,3000.0,3000.0,3000.0,3000.0,2575.0,3000.0,0
4364,10000.0,1,university,1.0,1,35,1.0,0,0,0,0,0,0.0,9159.0,10004.0,9722.0,10044.0,9856.0,10285.0,1160.0,1139.0,1241.0,345.0,580.0,180.0,0
3115,50000.0,2,other,1.0,0,34,1.0,-1,-1,-1,-1,-1,-1.0,2531.0,14504.0,22553.0,14900.0,6758.0,3727.0,14608.0,22730.0,14911.0,6758.0,3727.0,2440.0,0
27347,270000.0,2,other,2.0,2,32,0.5,0,0,0,0,0,0.0,48114.0,42573.0,55350.0,92141.0,57961.0,45282.0,20091.0,30128.0,60183.0,2071.0,2045.0,2791.0,0
3836,150000.0,2,high school,1.0,2,43,0.0,-2,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4386,80000.0,2,university,2.0,0,25,2.0,1,2,0,0,0,0.0,78894.0,79989.0,79882.0,67946.0,51435.0,53113.0,3000.0,3500.0,5000.0,2500.0,2500.0,2000.0,0
6939,320000.0,2,other,2.0,0,28,0.0,-2,-2,-2,-2,-2,-2.0,4392.0,11684.0,1127.0,1943.0,13312.0,-5.0,11700.0,1135.0,1952.0,13375.0,5.0,0.0,0
13647,130000.0,1,other,2.0,1,28,1.0,-1,-1,-1,-1,-2,-2.0,500.0,0.0,35660.0,-20.0,-20.0,-20.0,0.0,35660.0,0.0,0.0,0.0,5350.0,0
11303,20000.0,1,high school,2.0,1,48,3.0,3,2,2,7,7,7.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28016,200000.0,2,other,1.0,1,38,1.0,0,0,0,0,0,0.0,185155.0,180069.0,179899.0,170716.0,164553.0,165326.0,6500.0,8000.0,7520.0,6000.0,6100.0,7500.0,0
23905,150000.0,1,other,1.0,2,35,0.5,0,0,0,0,0,0.0,160292.0,153981.0,129725.0,103050.0,54447.0,46943.0,6100.0,5100.0,4200.0,1900.0,1600.0,1500.0,1
5324,200000.0,2,other,2.0,2,30,1.0,-1,-1,-1,-1,-1,-1.0,665.0,2618.0,963.0,1459.0,1028.0,878.0,2618.0,963.0,1459.0,1028.0,878.0,878.0,0
291,30000.0,1,other,2.0,1,24,5.0,0,0,0,0,2,2.0,21652.0,22656.0,23804.0,25668.0,24887.0,0.0,1369.0,1517.0,2381.0,0.0,0.0,0.0,0
3363,320000.0,1,university,1.0,2,32,1.0,-1,-1,-1,-1,0,0.0,6443.0,443.0,-1327.0,28484.0,47711.0,34755.0,451.0,0.0,29811.0,20000.0,2386.0,462.0,0
19439,150000.0,1,other,2.0,0,35,0.5,1,2,2,2,2,2.0,143376.0,145607.0,146509.0,148507.0,152044.0,136643.0,6000.0,4500.0,5100.0,5322.0,20.0,5033.0,0
18039,500000.0,2,other,1.0,2,37,0.5,0,0,0,0,0,0.0,501369.0,505753.0,395522.0,312315.0,265742.0,248866.0,17204.0,13173.0,10143.0,7519.0,8866.0,7154.0,0
15585,150000.0,2,university,1.0,2,34,1.0,-2,-2,-2,-2,-2,-2.0,316.0,1801.0,1139.0,2246.0,5435.0,466.0,1801.0,1139.0,2246.0,5435.0,466.0,316.0,0
9863,400000.0,2,university,2.0,1,35,2.0,-1,2,-1,-1,-1,2.0,1908.0,952.0,333.0,4928.0,8235.0,3317.0,0.0,333.0,4928.0,8235.0,0.0,1708.0,0
12633,120000.0,2,high school,1.0,0,55,0.0,1,-2,-1,2,0,0.0,-150.0,-150.0,7342.0,7029.0,7172.0,7338.0,0.0,7492.0,0.0,143.0,166.0,16000.0,0
6862,210000.0,2,university,2.0,0,28,1.0,-2,-2,-2,-2,-2,-2.0,2316.0,2316.0,2836.0,2316.0,1446.0,131242.0,2316.0,2836.0,2316.0,1446.0,131242.0,5000.0,0
13974,240000.0,1,other,1.0,1,47,0.0,-2,-2,-2,-2,-2,-2.0,5731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24646,240000.0,2,other,1.0,0,55,0.5,-1,0,0,-2,-2,-1.0,80199.0,82300.0,0.0,0.0,0.0,21585.0,3900.0,0.0,0.0,0.0,21585.0,0.0,0
11225,240000.0,1,other,1.0,1,37,1.0,-2,-2,-2,-2,-2,-2.0,4081.0,7608.0,154353.0,9617.0,11360.0,3842.0,7644.0,155142.0,9661.0,11489.0,3870.0,3539.0,0
83,130000.0,1,high school,1.0,0,48,0.0,0,0,0,-2,-2,-1.0,100522.0,102650.0,0.0,0.0,0.0,6163.0,4650.0,0.0,0.0,0.0,6163.0,66564.0,0
19065,20000.0,2,other,2.0,1,28,0.0,2,2,2,2,2,2.0,15522.0,18442.0,17862.0,19756.0,19143.0,21671.0,3186.0,0.0,2500.0,0.0,3000.0,0.0,1
22334,230000.0,2,university,2.0,1,25,1.0,0,0,0,0,0,2.0,95311.0,94489.0,93143.0,87654.0,90172.0,86850.0,4500.0,4114.0,3500.0,4000.0,3000.0,3000.0,0
20835,240000.0,1,other,2.0,1,41,1.0,1,-1,-1,0,0,-1.0,95.0,2622.0,3301.0,3164.0,360.0,1737.0,2622.0,3301.0,0.0,360.0,1737.0,924.0,0
18592,200000.0,2,university,2.0,1,33,2.0,0,0,0,0,0,0.0,184676.0,178491.0,169860.0,165713.0,168199.0,160769.0,7900.0,6112.0,6000.0,6000.0,5838.0,5900.0,0
12555,350000.0,1,university,2.0,0,36,0.0,0,0,0,0,0,0.0,230738.0,232382.0,234254.0,211309.0,210897.0,191037.0,9503.0,9015.0,7511.0,8011.0,7361.0,7011.0,0
11353,150000.0,2,university,1.0,0,45,1.0,-1,-1,-1,-2,-2,-2.0,16611.0,18540.0,18204.0,16132.0,-5880.0,-20544.0,18552.0,18267.0,16142.0,5880.0,13707.0,1088.0,0
20518,110000.0,2,university,2.0,2,23,2.0,0,0,0,0,0,0.0,34486.0,43872.0,45140.0,46885.0,48129.0,49327.0,10000.0,2000.0,2500.0,2000.0,2000.0,2000.0,0
28363,80000.0,2,university,1.0,1,36,1.0,0,0,0,0,0,0.0,69760.0,60445.0,50857.0,39813.0,40248.0,40935.0,2500.0,2061.0,1413.0,1460.0,1751.0,1958.0,1
